,Name,US dollar,Euro,Japanese yen,Pound sterling,Canadia ndollar,Swiss franc,Indian rupee,Chinese renmimbi,US dollar.1,Saudi riyal,Indonesian rupiah,UAE dirham,Thai baht,Vietnamese dong,Egyptian pound,Korean won,Euro.1,Russian ruble,US dollar.2,South African rand,Chinese renmimbi.1,Canadian dollar,Australian dollar
501,30/09/2020,1922.2,1630.9,203001.9,1483.7,2542.6,1758.7,141299.3,13092.8,1922.2,7209.8,28460024.6,7060.6,60318.4,44556362.5,30319.6,2263182.6,1630.9,146257.6,1922.2,32167.4,13092.8,2542.6,2659.8
502,30/10/2020,1900.3,1614.4,199924.4,1463.4,2510.8,1733.4,139641.6,12794.7,1900.3,7127.6,27927175.6,6980.0,59387.7,44056075.7,29848.7,2175736.6,1614.4,147480.1,1900.3,31213.4,12794.7,2510.8,2666.6
503,30/11/2020,1863.5,1575.0,194610.0,1411.0,2435.0,1697.4,138426.3,12308.7,1863.5,6989.0,26469733.3,6844.9,56777.3,43178496.9,29179.4,2078376.9,1575.0,143251.8,1863.5,28974.6,12308.7,2435.0,2560.5
504,31/12/2020,1856.0,1526.3,192735.2,1384.2,2378.1,1649.6,136712.5,12143.3,1856.0,6962.6,26206149.8,6817.2,55815.9,42920236.7,29135.3,2030320.7,1526.3,137395.3,1856.0,27677.7,12143.3,2378.1,2469.2
505,29/01/2021,1867.0,1534.4,193806.9,1369.5,2376.3,1656.1,136480.8,12080.6,1867.0,7004.1,26178602.7,6857.7,56020.0,43073728.3,29318.0,2051688.2,1534.4,138844.0,1867.0,28236.4,12080.6,2376.3,2417.7
506,26/02/2021,1808.2,1494.9,190525.3,1304.0,2296.0,1622.7,131616.7,11669.5,1808.2,6782.2,25366283.3,6641.7,54233.6,41612067.2,28328.5,2010301.5,1494.9,134483.1,1808.2,26717.3,11669.5,2296.0,2332.7
507,31/03/2021,1718.2,1444.1,186797.5,1239.8,2160.6,1597.8,125087.7,11183.6,1718.2,6444.6,24721654.6,6311.3,52894.3,39622929.7,26996.6,1942846.3,1444.1,128075.5,1718.2,25743.5,11183.6,2160.6,2229.3
508,30/04/2021,1761.7,1470.4,191844.0,1272.6,2200.9,1621.3,131364.2,11481.0,1761.7,6606.9,25595716.6,6470.9,55242.1,40640076.7,27637.1,1968457.4,1470.4,133966.3,1761.7,25357.9,11481.0,2200.9,2284.9
509,31/05/2021,1853.2,1524.9,202154.8,1315.0,2245.3,1671.7,135644.5,11918.1,1853.2,6950.1,26492132.4,6807.2,57996.7,42725912.1,29043.5,2083650.7,1524.9,136946.4,1853.2,26004.9,11918.1,2245.3,2387.0
510,30/06/2021,1834.6,1522.2,201973.4,1307.9,2241.1,1664.9,134929.8,11782.8,1834.6,6880.2,26288043.6,6738.6,57668.4,42195504.7,28749.5,2057947.4,1522.2,133103.3,1834.6,25513.8,11782.8,2241.1,2399.6
